Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Georgia,GEO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.4259878871574,53.8801319199387,56.8403804138286,57.9065861205245,56.0260631766938,57.5124627100016,61.1970116189904,63.7808751662009,56.5843034270251,58.6256025127671
Georgia,GEO,Income share held by lowest 20%,SI.DST.FRST.20,5.9,6.1,6.4,6.7,6.7,6.3,6.5,6.8,7,..
Georgia,GEO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.1723013299152,18.5128579972091,18.6984320781391,19.1524974215412,19.2554972653198,20.2143684251845,19.9177567411221,20.3125586294549,21.1775597588703,21.817911135777
Georgia,GEO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.464401442288846,1.34623226533787,4.2319543281895,5.83311913635779,2.61931829571066,8.49104666870355,4.36110904352958,5.19239145340818,7.28127821019069,10.7804515165333
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.097,72.412,72.707,72.973,73.207,73.414,73.6,73.767,73.919,..
Georgia,GEO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,63.1534779430939,63.6025901353823,65.0309057319111,63.5551118314425,62.4696263533877,66.5089900788978,72.410388928999,76.2259156150771,71.9311729036355,76.5498139826336
Georgia,GEO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.98373409824723,2.57055243515557,2.35793959370315,2.00294589032771,2.08164031548883,1.96974296903126,1.89711315739272,1.74992430839149,1.80964773536432,..
Georgia,GEO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.6116991,123.3264447,133.8376646,137.9343335,137.7647586,137.2607838,136.380667,134.6603816,127.8487714,..
Georgia,GEO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.1,11.4,10.9,10.5,10.2,9.9,9.7,9.5,9.3,..
Georgia,GEO,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,137.0379555,135.1432537,135.4843022,137.3206879,142.4911501,148.3672794,145.9958989,147.5195254,149.9885209,..
Georgia,GEO,Net migration,SM.POP.NETM,-95340,..,..,..,..,-50000,..,..,..,..
Georgia,GEO,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,658890014.648438,646309997.558594,563760009.765625,448929992.675781,462730010.986328,447440002.441406,589000000,492170013.427734,1040859985.35156,..
Georgia,GEO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1770115175.34,1945284852.34,1986474923.63,1458741311.21,1520785231.49,1793945160.51,2034288455.75,2258211424.72,2109658756.8,..
Georgia,GEO,Population density (people per sq. km of land area),EN.POP.DNST,65.238006928164,65.0419538822212,65.0725007872914,65.1750586094685,65.2140557752196,65.2227859617201,65.197330207495,65.0855698239966,65.1302704783232,64.8834808775675
Georgia,GEO,Population growth (annual %),SP.POP.GROW,-0.736565518814038,-0.300972141406188,0.0469539002549217,0.157481405176007,0.0598165991047394,0.0133860746662629,-0.0390365463489613,-0.171565740223868,0.0686562494680967,-0.379636607027231
Georgia,GEO,"Population, total",SP.POP.TOTL,3728874,3717668,3719414,3725276,3727505,3728004,3726549,3720161,3722716,3708610
Georgia,GEO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,8.5,6.4,4.9,3.7,3.8,5,4.5,3.8,4.2,..
Georgia,GEO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,30,26.2,23.5,21.6,22,21.9,20.1,19.5,21.3,..
Georgia,GEO,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,..
Georgia,GEO,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,2.1,..,..,..
Georgia,GEO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.436813354492,104.258110046387,103.504737854004,102.941383361816,115.433952331543,113.701599121094,95.5082321166992,92.8278732299805,93.5300521850586,..
Georgia,GEO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,25.2140315051437,25.9478685417111,25.9430021848091,27.6410785324886,28.3870967741935,28.428471895117,25.8469844885806,26.3508643135269,24.8624141657673,..
Georgia,GEO,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.305541992188,106.392196655273,104.272811889648,102.753471374512,100.343948364258,100.358306884766,98.6308364868164,99.2988815307617,99.4172897338867,..
Georgia,GEO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.0081000328064,1.01177000999451,1.01435995101929,1.01025998592377,1.01057004928589,1.01249003410339,1.00751996040344,1.00706994533539,..
Georgia,GEO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,97.4355392456055,97.4531478881836,99.3539123535156,100.907348632813,103.381057739258,105.978721618652,106.296348571777,102.550750732422,..
Georgia,GEO,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,94.4444444444444,92.2222222222222,82.2222222222222,88.8889,88.8889,86.6667,87.7778,87.7777666666667,87.7777666666667,..
Georgia,GEO,Surface area (sq. km),AG.SRF.TOTL.K2,69700,69700,69700,69700,69700,69700,69700,..,..,..
Georgia,GEO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.6564036830681,22.483046609147,22.4768667266418,22.7514365699131,23.5034602076125,23.3401044119956,22.430795033117,23.1173329727924,21.4053148501443,..
Georgia,GEO,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,6.44104820465337,6.44294931342771,6.44294931342771,7.16393232345581,7.16393232345581,7.16393232345581
Georgia,GEO,Time required to start a business (days),IC.REG.DURS,2,2,2,2,2,2,2,1,..,..
Georgia,GEO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,21.6733208792052,20.8934760032035,23.9537218182766,31.041111011818,36.7531321691726,29.7159343142183,23.9219838838232,22.5497112102702,35.3441237553552,..
Georgia,GEO,Urban population growth (annual %),SP.URB.GROW,-0.0521900797364174,0.375199996686463,0.718598582760596,0.822919001311653,0.734644621724621,0.692303719304226,0.647230647092237,0.520212544414782,0.767418223605685,0.322666414327491
Ghana,GHA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,71.776,70.743,69.71,68.677,67.644,66.611,65.7842,64.9574,64.1306,..
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.1311546901572,20.3698425406713,19.5837728609568,19.9826506965696,20.8442931470539,19.5617097174459,18.1365505543433,17.3232299973988,18.8537826617709,19.7087753759578
Ghana,GHA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.34158415841584,..,..,..,..,4.78085808580858,..,..,..,..
Ghana,GHA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,70.8,..,..,78.1,..,..,..,..
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.561999711832899,0.587425248049645,0.554280564866176,0.566623028061923,0.564217035261817,0.584105257513214,0.627538298486228,0.658823540945168,..,..
Ghana,GHA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,20.2,26.7,34.8,31.3,30.8,27.2,..,..,..
Ghana,GHA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,342.200517039747,375.944639361302,351.301475730666,..,..,..,..,..,..,..
Ghana,GHA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,329.158353673928,336.467934154704,331.827127643944,..,..,..,..,..,..,..
Ghana,GHA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,40.3592181740371,25.4407833967285,28.2319017691896,33.8317049892785,31.1932394892801,33.8768744319153,33.4548958825786,37.4495994213844,20.7210460973151,29.9076197158287
Ghana,GHA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11992686632,16115213470.2,17836622446.7,20073270363.8,21058602291.6,22212841567.6,23173792492.1,26738836501.5,31323084616.8,..
Ghana,GHA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.192,4.146,4.095,4.041,3.984,3.926,3.87,3.816,3.765,..
Ghana,GHA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3294520000,3227000000,3363389444.44444,3192320530.7897,3485333369.27964,3254990000,2989035000,3879831469.7,1875782953.46905,..
Ghana,GHA,Forest area (sq. km),AG.LND.FRST.K2,79179.34,79054.36,78929.38,78804.4,79222.4,79640.4,79712.6,79784.8,79857.1,..
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,41270954737.2459,62823043706.4702,54782847752.5375,49406568432.6711,56165172898.8695,60406382898.5174,67299280679.563,68337537815.7703,70043199813.6885,77594279054.8795
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.2927894063005,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941648320653,5.35647789699578
Ghana,GHA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1530,1840,1880,1940,1810,1880,2120,2230,2310,2360
Ghana,GHA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3590,5150,5280,5050,4800,4860,5200,5540,5810,6020
Ghana,GHA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,39843999850.5554,49028689327.1255,51229753677.4643,53903926861.4295,51692042794.0032,54862765793.5099,63156079745.6634,67723347104.5857,71863228901.4373,74910564808.6344
Ghana,GHA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,93322034398.2882,136957246170.144,143670731901.312,140624612115.261,136623482244.943,141646107789.028,154708253015.822,168406148108.833,180529475976.44,191105729576.606
Ghana,GHA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.967722122965,24.7718062138272,27.1976845619759,27.8358929850472,25.7125753547129,20.5938164389648,22.6493355139889,19.6644216829873,19.0720658937842,18.55262436294
Ghana,GHA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.59339414186819,5.09899836845109,6.74337953097478,7.57797396054784,2.29789791349587,4.42586907434842,8.30221224088478,1.13778740205239,..,..
Ghana,GHA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88,89,92,89,89,95,92,92,88,..
Ghana,GHA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.808816954646,35.318538506149,35.6046597888565,42.689566310302,36.6837606971498,36.6714901336787,34.5036224628098,39.3752024057911,17.7958155639978,28.5223939115588
Ghana,GHA,Income share held by lowest 20%,SI.DST.FRST.20,5.4,..,..,..,4.7,..,..,..,..,..
Ghana,GHA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.1365335859295,34.0898222065997,33.8982025816985,31.1193796572917,27.6932549518649,29.9522173856315,31.1777440322427,31.1077240035902,29.8767542339128,28.2645090589918
Ghana,GHA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.2052787396605,54.0129117583926,23.9399604777074,13.252964555207,15.7486196104808,10.6773105806362,10.5684799260556,8.48107298102975,9.36557370110138,11.1872267877567
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.72,62.064,62.416,62.772,63.124,63.463,63.78,64.074,64.347,..
Ghana,GHA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,75.8766066822755,49.9052547445597,50.7768419152901,48.1433962215255,42.8343736131973,43.8397380033327,41.7196138153171,42.5520159628716,38.4062979297852,42.2763126348515
Ghana,GHA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.804165256141085,0.53339642720974,0.678998541282117,0.526514224013995,0.382379929647084,0.401629020725549,0.419660326452183,0.441936077881951,0.446156223059299,..
Ghana,GHA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,98.54586684,105.3324411,111.5201422,125.7069529,134.4889824,126.2016214,137.5171658,134.3193846,130.2149362,..
Ghana,GHA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.7,59.8,57.1,54.6,52.2,50.1,48.1,46.4,44.7,..
Ghana,GHA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,181.2249793,172.9553978,175.4945347,170.8422715,175.8518012,175.5785136,188.7972035,192.3031157,189.7145631,..
Ghana,GHA,Net migration,SM.POP.NETM,-50000,..,..,..,..,-50000,..,..,..,..
Ghana,GHA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1799020019.53125,1328170043.94531,1120089965.82031,1770479980.46875,1318650024.41406,1263550048.82813,1067160034.17969,910950012.207031,2204159912.10938,..
Ghana,GHA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2155495000,1863990000,2007831480.11,4982442361.78624,2979934204.38383,3536410000,3520566623.36832,4053694728.81049,4291956800.55747,..
Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,114.250039553485,116.936103542234,119.647007119627,122.392559549969,125.1733629252,127.983932495385,130.821429199262,133.681365913686,136.560363013097,139.457361343061
Ghana,GHA,Population growth (annual %),SP.POP.GROW,2.36948272778757,2.32382860718794,2.29181383680384,2.26877798247593,2.24660996015773,2.22050488189039,2.19285287421765,2.16258446185622,2.13076347294538,2.09921643343319
Ghana,GHA,"Population, total",SP.POP.TOTL,25996454,26607641,27224480,27849203,28481947,29121464,29767108,30417858,31072945,31732128
Ghana,GHA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,11.2,..,..,..,12.7,..,..,..,..,..
Ghana,GHA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,24.2,..,..,..,23.4,..,..,..,..,..
Ghana,GHA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,..
Ghana,GHA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,11.2,..,..,12.6,..,..,..,..
Ghana,GHA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.8643264770508,94.8246917724609,93.6545333862305,98.756217956543,..,94.7244567871094,93.8091125488281,..,..,..
Ghana,GHA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,19.3392683497525,14.2262590306295,14.2150316958081,14.5298039736551,14.1589435885119,14.5205311154194,15.0692894867791,14.6948053743344,13.7545073589023,..
Ghana,GHA,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.687911987305,106.100799560547,104.587448120117,108.337890625,106.727966308594,105.509880065918,103.568466186523,104.841407775879,103.442001342773,..
Ghana,GHA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.963100016117096,0.967050015926361,0.978120028972626,0.981519997119904,0.996119976043701,0.99686998128891,1.0022200345993,1.00817000865936,1.01235997676849,..
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,56.442440032959,67.7649078369141,64.0638198852539,67.9066696166992,68.9029388427734,69.0092163085938,71.3196868896484,74.6794891357422,77.6725769042969,..
Ghana,GHA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,58.8888888888889,62.2222222222222,62.2222222222222,65.5555666666667,68.8889,68.8889,77.7778,77.7778,71.1111333333333,..
Ghana,GHA,Surface area (sq. km),AG.SRF.TOTL.K2,238540,238540,238540,238540,238540,238540,238540,..,..,..
Ghana,GHA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.3681810106551,10.671836497112,11.2521858233486,11.6905632672954,11.058329312953,11.5770311564905,12.2442416661964,11.9969957643922,11.3404319629997,..
Ghana,GHA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,7.79423860912041,7.79471942096576,7.79471942096576,7.78745746612549,7.68461894989014,7.68461894989014
Ghana,GHA,Time required to start a business (days),IC.REG.DURS,11,14,14,14,14,14,14,13,..,..
Ghana,GHA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2.9892098965679,4.28367429269862,5.24989880270077,6.25281792186983,9.52484685484937,10.0542715226681,11.7052338857618,9.80023224965051,12.0412357616152,..
Ghana,GHA,Urban population growth (annual %),SP.URB.GROW,3.68199539121576,3.61175652332785,3.55588051499992,3.50966665878777,3.46498161668912,3.41519225096635,3.36451228463169,3.31009587943573,3.2565353358403,3.20211040389522
Gibraltar,GIB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5081.27061480403,5431.23404760491,5692.93719978651,..,..,..,..,..,..,..
Gibraltar,GIB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5107.21183846908,5456.16430224966,5812.28132597996,..,..,..,..,..,..,..
Gibraltar,GIB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Forest area (sq. km),AG.LND.FRST.K2,0,0,0,0,0,0,0,..,..,..
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.2812221,..,112.6760563,122.8391036,121.9314106,121.6644924,121.7302331,120.2842646,105.1853611,..
Gibraltar,GIB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,52.82224038,50.65182798,51.00143289,54.62209708,58.45724419,51.25190539,46.89765116,48.40984165,55.36592808,..
Gibraltar,GIB,Net migration,SM.POP.NETM,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Population density (people per sq. km of land area),EN.POP.DNST,3365.3,3369.4,3372.6,3374.2,3373.8,3372.3,3371.5,3370.6,3369.1,3369.1
Gibraltar,GIB,Population growth (annual %),SP.POP.GROW,0.13380712958216,0.121757480110976,0.0949273283980588,0.0474298935790141,-0.0118553645663418,-0.0444701390350008,-0.023725496122441,-0.0266979132717019,-0.0445123677542554,0
Gibraltar,GIB,"Population, total",SP.POP.TOTL,33653,33694,33726,33742,33738,33723,33715,33706,33691,33691
Gibraltar,GIB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,94.6808471679688,92.258056640625,..,100.218338012695,105.947143554688,..
Gibraltar,GIB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,101.121162414551,103.54402923584,..,107.75830078125,108.761329650879,..
Gibraltar,GIB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,0.986190021038055,0.989499986171722,..,0.990459978580475,1.03998005390167,..
Gibraltar,GIB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,110.584518432617,117.472122192383,..,92.8940582275391,95.7124328613281,..
Gibraltar,GIB,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Surface area (sq. km),AG.SRF.TOTL.K2,10,10,10,10,10,10,10,..,..,..
Gibraltar,GIB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,13.1275909719024,13.1593352299108,13.1593352299108,13.1670341491699,0.0807366222143173,0.0807365551590919
Gibraltar,GIB,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Urban population growth (annual %),SP.URB.GROW,0.13380712958216,0.121757480110976,0.0949273283980588,0.0474298935790141,-0.0118553645663418,-0.0444701390350008,-0.023725496122441,-0.0266979132717019,-0.0445123677542554,0
Greece,GRC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.539,8.2758,8.0126,7.7494,7.4862,7.223,6.9376,6.6522,6.3668,..
Greece,GRC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.44106864571792,3.38260275850521,3.58413350571669,3.86470314774326,3.51534024837597,3.85638896453125,3.63540849125269,3.77962501702793,4.23080455249904,3.89739983313803
Greece,GRC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,17.1293103448276,..,..,..,..,19.3793103448276,..,..,..,..
Greece,GRC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.91,99.91,99.93,99.94,99.94,99.93,99.9,..,..,..
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.25123735394112,6.60999622870309,6.38517866075752,6.28506953972522,6.20361714727342,6.21125028945613,6.05801840018985,5.59618906985928,..,..
Greece,GRC,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5534.89715854516,5028.99579406178,5062.60642155232,..,..,..,..,..,..,..
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2403.23047211089,2128.01066937973,2123.89789112844,2182.07109345882,..,..,..,..,..,..
Greece,GRC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.7425794655455,30.2072069848421,32.48559818352,32.1271612438756,31.2874562644429,35.0340942348023,38.9929061011015,40.13215610917,31.9840015655815,40.6295939666975
Greece,GRC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.34,1.29,1.3,1.33,1.38,1.35,1.35,1.34,1.34,..
Greece,GRC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1662090329.83805,2945271844.6857,2697339246.05446,1268938505.86333,2698544612.16074,3439131879.75518,4025447788.57701,4999635989.53698,3303648833.22835,..
Greece,GRC,Forest area (sq. km),AG.LND.FRST.K2,39018.03,39018.03,39018.03,39018.03,39018,39018,39018,39018,39018,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,242029307133.408,238907690051.13,235458133124.608,195683527003.375,193148146586.933,199844406013.531,212049447242.111,205144152830.847,188835201625.91,216240589485.256
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.08669678638024,-2.51599722189651,0.475695947137041,-0.196087629724133,-0.487173294301954,1.09214912017283,1.66842863602514,1.80359525615141,-9.01912908499726,8.33610201010661
Greece,GRC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,23180,22430,22010,20190,18640,17960,19080,19670,17950,20140
Greece,GRC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25120,25990,26800,26740,27380,28460,29290,30080,27830,31410
